#id: 3223230345
#name: H.sapiens - Brain (Integrated)
#score: 24.07
#description: integrated dataset: weighted average of all H.sapiens BRAIN, Interaction consistency score: 24.07, Coverage: 57
#organ: BRAIN
#integrated: true
#coverage: 57
#publication_year: 2021
#filename: 9606-BRAIN-integrated.txt
#
#internal_id	string_external_id	abundance
4446273	9606.ENSP00000377954	36.2
4448685	9606.ENSP00000413218	36.2
4449976	9606.ENSP00000441126	36.2
4441948	9606.ENSP00000349595	36.2
4447391	9606.ENSP00000386538	36.1
4440237	9606.ENSP00000331209	36.1
4433273	9606.ENSP00000223208	36.1
4444755	9606.ENSP00000365807	36.1
4441698	9606.ENSP00000347198	36.0
4443727	9606.ENSP00000360398	36.0
4445409	9606.ENSP00000369897	36.0
4438312	9606.ENSP00000307288	36.0
4444426	9606.ENSP00000363763	35.9
4433882	9606.ENSP00000244137	35.9
4451336	9606.ENSP00000478877	35.9
4438865	9606.ENSP00000313490	35.8
4441681	9606.ENSP00000347032	35.8
4450724	9606.ENSP00000464006	35.8
4449884	9606.ENSP00000438875	35.7
4450566	9606.ENSP00000457411	35.7
4447208	9606.ENSP00000385142	35.7
4450816	9606.ENSP00000466639	35.6
4437282	9606.ENSP00000296452	35.6
4444443	9606.ENSP00000363852	35.6
4443194	9606.ENSP00000357801	35.6
4451705	9606.ENSP00000482639	35.6
4450809	9606.ENSP00000466363	35.6
4446090	9606.ENSP00000376652	35.5
4451893	9606.ENSP00000484855	35.5
4441003	9606.ENSP00000339883	35.5
4439093	9606.ENSP00000316924	35.4
4442328	9606.ENSP00000353151	35.4
4441073	9606.ENSP00000340688	35.4
4441083	9606.ENSP00000340836	35.3
4443756	9606.ENSP00000360532	35.3
4441373	9606.ENSP00000343885	35.3
4433568	9606.ENSP00000232905	35.3
4445198	9606.ENSP00000368678	35.2
4433457	9606.ENSP00000229281	35.2
4433171	9606.ENSP00000221543	35.2
4442934	9606.ENSP00000356632	35.1
4450305	9606.ENSP00000450337	35.1
4436742	9606.ENSP00000287766	35.0
4434788	9606.ENSP00000260563	35.0
4446704	9606.ENSP00000380734	35.0
4440942	9606.ENSP00000339299	35.0
4436396	9606.ENSP00000280772	35.0
4434054	9606.ENSP00000248342	34.9
4445038	9606.ENSP00000367590	34.8
4435512	9606.ENSP00000264908	34.8
4438799	9606.ENSP00000312618	34.7
4435845	9606.ENSP00000268717	34.7
4435335	9606.ENSP00000263918	34.7
4451750	9606.ENSP00000483236	34.7
4445202	9606.ENSP00000368688	34.6
4437016	9606.ENSP00000293443	34.6
4437042	9606.ENSP00000293872	34.6
4433940	9606.ENSP00000245615	34.6
4433504	9606.ENSP00000230461	34.6
4444664	9606.ENSP00000365174	34.6
4446521	9606.ENSP00000379512	34.5
4441554	9606.ENSP00000345774	34.4
4445530	9606.ENSP00000370719	34.4
4441954	9606.ENSP00000349658	34.4
4435669	9606.ENSP00000265978	34.4
4433135	9606.ENSP00000220849	34.3
4441647	9606.ENSP00000346671	34.2
4432954	9606.ENSP00000216392	34.2
4434470	9606.ENSP00000256319	34.1
4444683	9606.ENSP00000365312	34.1
4433711	9606.ENSP00000238618	34.1
4437304	9606.ENSP00000296543	34.1
4443296	9606.ENSP00000358312	34.0
4435814	9606.ENSP00000268182	34.0
4441332	9606.ENSP00000343405	33.9
4434315	9606.ENSP00000253686	33.9
4443686	9606.ENSP00000360214	33.8
4442205	9606.ENSP00000351990	33.8
4436416	9606.ENSP00000281156	33.7
4448833	9606.ENSP00000416534	33.7
4434200	9606.ENSP00000251968	33.7
4433996	9606.ENSP00000246792	33.7
4439327	9606.ENSP00000320043	33.7
4437308	9606.ENSP00000296577	33.6
4443382	9606.ENSP00000358770	33.6
4436989	9606.ENSP00000292782	33.6
4446515	9606.ENSP00000379472	33.5
4446439	9606.ENSP00000379042	33.5
4437372	9606.ENSP00000297156	33.4
4447251	9606.ENSP00000385616	33.4
4448209	9606.ENSP00000402000	33.3
4444880	9606.ENSP00000366604	33.3
4443078	9606.ENSP00000357292	33.3
4448034	9606.ENSP00000398610	33.2
4448673	9606.ENSP00000413035	33.2
4437383	9606.ENSP00000297268	33.2
4447522	9606.ENSP00000387699	33.2
4434916	9606.ENSP00000261636	33.1
4441232	9606.ENSP00000342181	33.1
4434482	9606.ENSP00000256433	33.1
4450206	9606.ENSP00000446828	33.1
4436780	9606.ENSP00000288670	33.1
4449169	9606.ENSP00000421315	33.0
4435459	9606.ENSP00000264613	33.0
4438479	9606.ENSP00000309142	33.0
4434615	9606.ENSP00000258301	33.0
4435655	9606.ENSP00000265857	33.0
4440443	9606.ENSP00000333298	33.0
4446010	9606.ENSP00000376142	32.9
4445476	9606.ENSP00000370340	32.9
4444431	9606.ENSP00000363794	32.9
4434533	9606.ENSP00000257192	32.9
4446374	9606.ENSP00000378557	32.8
4445752	9606.ENSP00000372804	32.8
4436164	9606.ENSP00000274813	32.7
4435139	9606.ENSP00000262776	32.7
4446005	9606.ENSP00000376132	32.7
4444905	9606.ENSP00000366800	32.7
4449636	9606.ENSP00000432614	32.7
4440135	9606.ENSP00000329880	32.7
4447491	9606.ENSP00000387282	32.7
4450772	9606.ENSP00000465356	32.6
4442536	9606.ENSP00000354762	32.5
4432809	9606.ENSP00000205061	32.5
4450367	9606.ENSP00000451752	32.5
4433719	9606.ENSP00000238738	32.4
4436291	9606.ENSP00000278505	32.4
4433254	9606.ENSP00000222800	32.4
4434984	9606.ENSP00000261942	32.3
4440728	9606.ENSP00000336747	32.3
4447589	9606.ENSP00000389160	32.3
4442666	9606.ENSP00000355402	32.3
4439320	9606.ENSP00000319918	32.3
4442372	9606.ENSP00000353557	32.2
4439485	9606.ENSP00000321951	32.2
4443786	9606.ENSP00000360688	32.2
4445138	9606.ENSP00000368244	32.1
4439209	9606.ENSP00000318602	32.1
4442643	9606.ENSP00000355265	32.1
4433874	9606.ENSP00000244007	32.0
4449280	9606.ENSP00000424183	31.9
4445091	9606.ENSP00000367893	31.9
4434165	9606.ENSP00000251296	31.9
4442711	9606.ENSP00000355601	31.8
4435411	9606.ENSP00000264279	31.7
4442007	9606.ENSP00000350071	31.7
4444118	9606.ENSP00000362244	31.7
4435743	9606.ENSP00000267103	31.6
4442193	9606.ENSP00000351832	31.6
4436556	9606.ENSP00000283882	31.6
4440550	9606.ENSP00000334314	31.6
4433187	9606.ENSP00000221891	31.5
4450496	9606.ENSP00000455215	31.5
4437327	9606.ENSP00000296702	31.4
4434359	9606.ENSP00000254442	31.4
4445732	9606.ENSP00000372326	31.3
4445825	9606.ENSP00000373713	31.3
4450195	9606.ENSP00000446271	31.3
4434407	9606.ENSP00000255040	31.3
4439148	9606.ENSP00000317714	31.2
4438196	9606.ENSP00000306124	31.2
4450396	9606.ENSP00000452479	31.2
4442719	9606.ENSP00000355627	31.2
4448506	9606.ENSP00000409171	31.2
4444904	9606.ENSP00000366798	31.1
4433005	9606.ENSP00000217195	31.1
4450216	9606.ENSP00000447000	31.0
4435406	9606.ENSP00000264255	31.0
4447972	9606.ENSP00000397249	30.9
4439033	9606.ENSP00000316007	30.9
4433515	9606.ENSP00000230895	30.9
4449359	9606.ENSP00000426296	30.8
4439732	9606.ENSP00000325002	30.8
4436146	9606.ENSP00000274569	30.8
4445410	9606.ENSP00000369899	30.7
4449654	9606.ENSP00000433071	30.7
4435275	9606.ENSP00000263579	30.6
4445482	9606.ENSP00000370377	30.6
4445414	9606.ENSP00000369927	30.5
4447463	9606.ENSP00000387050	30.5
4436344	9606.ENSP00000279281	30.5
4437049	9606.ENSP00000293970	30.4
4433275	9606.ENSP00000223215	30.4
4450918	9606.ENSP00000469468	30.3
4449069	9606.ENSP00000419851	30.3
4433179	9606.ENSP00000221742	30.3
4444714	9606.ENSP00000365522	30.3
4443104	9606.ENSP00000357448	30.3
4434361	9606.ENSP00000254488	30.3
4433576	9606.ENSP00000233078	30.2
4437987	9606.ENSP00000303754	30.2
4445370	9606.ENSP00000369682	30.2
4434378	9606.ENSP00000254719	30.1
4437310	9606.ENSP00000296585	30.1
4449367	9606.ENSP00000426548	30.1
4437724	9606.ENSP00000301149	30.1
4435388	9606.ENSP00000264167	30.1
4434184	9606.ENSP00000251607	30.0
4436435	9606.ENSP00000281537	30.0
4445215	9606.ENSP00000368767	29.9
4450863	9606.ENSP00000468032	29.9
4449307	9606.ENSP00000424768	29.8
4446582	9606.ENSP00000379895	29.8
4447504	9606.ENSP00000387380	29.8
4433082	9606.ENSP00000219334	29.7
4438334	9606.ENSP00000307567	29.6
4434891	9606.ENSP00000261507	29.5
4445329	9606.ENSP00000369461	29.5
4442764	9606.ENSP00000355895	29.5
4439807	9606.ENSP00000325941	29.4
4448791	9606.ENSP00000415536	29.4
4435409	9606.ENSP00000264265	29.4
4436808	9606.ENSP00000289373	29.4
4450520	9606.ENSP00000455771	29.4
4451039	9606.ENSP00000472749	29.4
4434668	9606.ENSP00000258975	29.4
4442244	9606.ENSP00000352401	29.4
4434121	9606.ENSP00000250113	29.3
4450753	9606.ENSP00000464814	29.3
4440265	9606.ENSP00000331487	29.3
4449785	9606.ENSP00000436585	29.2
4435214	9606.ENSP00000263207	29.2
4447371	9606.ENSP00000386394	29.2
4448176	9606.ENSP00000401470	29.2
4446343	9606.ENSP00000378360	29.2
4447819	9606.ENSP00000393845	29.1
4432925	9606.ENSP00000216185	29.0
4444048	9606.ENSP00000361967	29.0
4442456	9606.ENSP00000354394	29.0
4449975	9606.ENSP00000441065	29.0
4440892	9606.ENSP00000338728	28.9
4446113	9606.ENSP00000376855	28.9
4436129	9606.ENSP00000274364	28.9
4446468	9606.ENSP00000379210	28.8
4447275	9606.ENSP00000385808	28.8
4451135	9606.ENSP00000475615	28.8
4434398	9606.ENSP00000254950	28.8
4449469	9606.ENSP00000428787	28.8
4434143	9606.ENSP00000250894	28.8
4440594	9606.ENSP00000334798	28.7
4433617	9606.ENSP00000234160	28.7
4443580	9606.ENSP00000359629	28.7
4441075	9606.ENSP00000340736	28.7
4448609	9606.ENSP00000411418	28.7
4439692	9606.ENSP00000324527	28.7
4436566	9606.ENSP00000284116	28.6
4444123	9606.ENSP00000362273	28.6
4443255	9606.ENSP00000358089	28.6
4442107	9606.ENSP00000351132	28.6
4441680	9606.ENSP00000347005	28.6
4436250	9606.ENSP00000277010	28.5
4437170	9606.ENSP00000295640	28.5
4451177	9606.ENSP00000476767	28.5
4438056	9606.ENSP00000304467	28.4
4438627	9606.ENSP00000310723	28.4
4436949	9606.ENSP00000292147	28.4
4444899	9606.ENSP00000366746	28.4
4444411	9606.ENSP00000363661	28.3
4437270	9606.ENSP00000296370	28.3
4438154	9606.ENSP00000305699	28.3
4432970	9606.ENSP00000216500	28.3
4433471	9606.ENSP00000229416	28.2
4445961	9606.ENSP00000375777	28.2
4433980	9606.ENSP00000246337	28.2
4438651	9606.ENSP00000311032	28.2
4450685	9606.ENSP00000462996	28.1
4436807	9606.ENSP00000289371	28.1
4441766	9606.ENSP00000347836	28.1
4448699	9606.ENSP00000413606	28.1
4443966	9606.ENSP00000361642	28.0
4433646	9606.ENSP00000235329	27.9
4434830	9606.ENSP00000261183	27.9
4434497	9606.ENSP00000256578	27.9
4432932	9606.ENSP00000216225	27.9
4448962	9606.ENSP00000418401	27.9
4445484	9606.ENSP00000370395	27.8
4436683	9606.ENSP00000286621	27.8
4439286	9606.ENSP00000319501	27.8
4447496	9606.ENSP00000387307	27.8
4433406	9606.ENSP00000228284	27.8
4437536	9606.ENSP00000299106	27.8
4448074	9606.ENSP00000399511	27.7
4435383	9606.ENSP00000264156	27.7
4437088	9606.ENSP00000294724	27.7
4445514	9606.ENSP00000370593	27.7
4437728	9606.ENSP00000301180	27.7
4448042	9606.ENSP00000398722	27.7
4451153	9606.ENSP00000476140	27.6
4440900	9606.ENSP00000338788	27.6
4437980	9606.ENSP00000303580	27.6
4441987	9606.ENSP00000349932	27.6
4445815	9606.ENSP00000373627	27.6
4448970	9606.ENSP00000418563	27.6
4437000	9606.ENSP00000293217	27.6
4438585	9606.ENSP00000310375	27.5
4432903	9606.ENSP00000216044	27.5
4432702	9606.ENSP00000167588	27.5
4435691	9606.ENSP00000266126	27.5
4434531	9606.ENSP00000257181	27.4
4451062	9606.ENSP00000473185	27.4
4435323	9606.ENSP00000263826	27.3
4436916	9606.ENSP00000291552	27.3
4451906	9606.ENSP00000485022	27.3
4449010	9606.ENSP00000419087	27.3
4450178	9606.ENSP00000445920	27.3
4448742	9606.ENSP00000414624	27.3
4448227	9606.ENSP00000402346	27.3
4446469	9606.ENSP00000379217	27.2
4446120	9606.ENSP00000376899	27.2
4441995	9606.ENSP00000349970	27.2
4435944	9606.ENSP00000270502	27.2
4436419	9606.ENSP00000281182	27.2
4446103	9606.ENSP00000376793	27.2
4450315	9606.ENSP00000450540	27.2
4435223	9606.ENSP00000263246	27.2
4441983	9606.ENSP00000349923	27.1
4433108	9606.ENSP00000220003	27.1
4444454	9606.ENSP00000363939	27.1
4447574	9606.ENSP00000388909	27.1
4434192	9606.ENSP00000251775	27.0
4438421	9606.ENSP00000308541	27.0
4441937	9606.ENSP00000349508	27.0
4434739	9606.ENSP00000259953	27.0
4435089	9606.ENSP00000262461	26.9
4444008	9606.ENSP00000361803	26.9
4450039	9606.ENSP00000442464	26.8
4438887	9606.ENSP00000313851	26.7
4448798	9606.ENSP00000415786	26.7
4447590	9606.ENSP00000389168	26.7
4436402	9606.ENSP00000280987	26.7
4450135	9606.ENSP00000444856	26.7
4434596	9606.ENSP00000258080	26.7
4433118	9606.ENSP00000220509	26.7
4435984	9606.ENSP00000271620	26.6
4449808	9606.ENSP00000437041	26.6
4444745	9606.ENSP00000365725	26.6
4449087	9606.ENSP00000420127	26.6
4451530	9606.ENSP00000480828	26.6
4440744	9606.ENSP00000336866	26.5
4445382	9606.ENSP00000369739	26.5
4451150	9606.ENSP00000476117	26.4
4435204	9606.ENSP00000263160	26.4
4450146	9606.ENSP00000445077	26.4
4436907	9606.ENSP00000291458	26.4
4446907	9606.ENSP00000382239	26.4
4433594	9606.ENSP00000233616	26.4
4446395	9606.ENSP00000378733	26.3
4446917	9606.ENSP00000382341	26.3
4440789	9606.ENSP00000337443	26.3
4451195	9606.ENSP00000477141	26.3
4448014	9606.ENSP00000398131	26.3
4442245	9606.ENSP00000352408	26.2
4448173	9606.ENSP00000401435	26.2
4441844	9606.ENSP00000348565	26.2
4434419	9606.ENSP00000255194	26.1
4449100	9606.ENSP00000420213	26.1
4435138	9606.ENSP00000262768	26.1
4449196	9606.ENSP00000421922	26.1
4437100	9606.ENSP00000294952	26.1
4433847	9606.ENSP00000243298	26.1
4447008	9606.ENSP00000383295	26.0
4434488	9606.ENSP00000256460	26.0
4439878	9606.ENSP00000326804	26.0
4445396	9606.ENSP00000369822	26.0
4437618	9606.ENSP00000300006	25.9
4432651	9606.ENSP00000074304	25.9
4437754	9606.ENSP00000301396	25.9
4448890	9606.ENSP00000417335	25.9
4439018	9606.ENSP00000315702	25.8
4436148	9606.ENSP00000274606	25.8
4448556	9606.ENSP00000410470	25.8
4438339	9606.ENSP00000307634	25.8
4437480	9606.ENSP00000298299	25.7
4440376	9606.ENSP00000332604	25.7
4447393	9606.ENSP00000386543	25.7
4448959	9606.ENSP00000418348	25.7
4446422	9606.ENSP00000378917	25.6
4444863	9606.ENSP00000366488	25.6
4447160	9606.ENSP00000384763	25.6
4436453	9606.ENSP00000281924	25.6
4433046	9606.ENSP00000218224	25.6
4437192	9606.ENSP00000295770	25.6
4433395	9606.ENSP00000227638	25.5
4442730	9606.ENSP00000355672	25.5
4441737	9606.ENSP00000347626	25.5
4448964	9606.ENSP00000418438	25.4
4445661	9606.ENSP00000371614	25.4
4450302	9606.ENSP00000450244	25.4
4436307	9606.ENSP00000278823	25.4
4443161	9606.ENSP00000357712	25.4
4433938	9606.ENSP00000245552	25.3
4451771	9606.ENSP00000483424	25.3
4450997	9606.ENSP00000471502	25.3
4440912	9606.ENSP00000338964	25.3
4446725	9606.ENSP00000380878	25.3
4450109	9606.ENSP00000444201	25.3
4439310	9606.ENSP00000319788	25.3
4441264	9606.ENSP00000342538	25.3
4433553	9606.ENSP00000232165	25.2
4442871	9606.ENSP00000356370	25.2
4436771	9606.ENSP00000288266	25.2
4451546	9606.ENSP00000480987	25.1
4440123	9606.ENSP00000329715	25.1
4449245	9606.ENSP00000423366	25.1
4439835	9606.ENSP00000326261	25.0
4434276	9606.ENSP00000253047	25.0
4445392	9606.ENSP00000369810	24.9
4435405	9606.ENSP00000264254	24.9
4445832	9606.ENSP00000373808	24.9
4438417	9606.ENSP00000308496	24.9
4440753	9606.ENSP00000336994	24.9
4446885	9606.ENSP00000382021	24.9
4449001	9606.ENSP00000418994	24.9
4450943	9606.ENSP00000470087	24.9
4432553	9606.ENSP00000003100	24.8
4440960	9606.ENSP00000339479	24.8
4435939	9606.ENSP00000270310	24.8
4434933	9606.ENSP00000261716	24.8
4449775	9606.ENSP00000436318	24.8
4433559	9606.ENSP00000232496	24.7
4433580	9606.ENSP00000233146	24.7
4439656	9606.ENSP00000323967	24.7
4446021	9606.ENSP00000376250	24.7
4435686	9606.ENSP00000266079	24.7
4444701	9606.ENSP00000365437	24.6
4439753	9606.ENSP00000325312	24.6
4446710	9606.ENSP00000380781	24.6
4445651	9606.ENSP00000371554	24.6
4449781	9606.ENSP00000436455	24.6
4445199	9606.ENSP00000368682	24.6
4438872	9606.ENSP00000313601	24.6
4447074	9606.ENSP00000384109	24.6
4443019	9606.ENSP00000357040	24.6
4441959	9606.ENSP00000349687	24.6
4435364	9606.ENSP00000264036	24.6
4446644	9606.ENSP00000380322	24.5
4450445	9606.ENSP00000454038	24.5
4446427	9606.ENSP00000378965	24.5
4449371	9606.ENSP00000426638	24.5
4436345	9606.ENSP00000279387	24.4
4443623	9606.ENSP00000359864	24.4
4447268	9606.ENSP00000385751	24.4
4439956	9606.ENSP00000327821	24.3
4451145	9606.ENSP00000475924	24.3
4444514	9606.ENSP00000364289	24.3
4442078	9606.ENSP00000350833	24.3
4442537	9606.ENSP00000354772	24.2
4439385	9606.ENSP00000320663	24.2
4445061	9606.ENSP00000367743	24.2
4446931	9606.ENSP00000382508	24.2
4438667	9606.ENSP00000311224	24.1
4445836	9606.ENSP00000373860	24.1
4449936	9606.ENSP00000440222	24.1
4435370	9606.ENSP00000264059	24.1
4451884	9606.ENSP00000484732	24.1
4433846	9606.ENSP00000243253	24.1
4448037	9606.ENSP00000398632	24.1
4435007	9606.ENSP00000262105	24.1
4443107	9606.ENSP00000357459	24.0
4445003	9606.ENSP00000367323	24.0
4440708	9606.ENSP00000336127	24.0
4433918	9606.ENSP00000245046	24.0
4437691	9606.ENSP00000300738	24.0
4444989	9606.ENSP00000367263	23.9
4442967	9606.ENSP00000356811	23.9
4436491	9606.ENSP00000282412	23.9
4446794	9606.ENSP00000381282	23.9
4441143	9606.ENSP00000341344	23.9
4438438	9606.ENSP00000308717	23.9
4446601	9606.ENSP00000380044	23.9
4440468	9606.ENSP00000333633	23.8
4433123	9606.ENSP00000220597	23.8
4441932	9606.ENSP00000349486	23.7
4441658	9606.ENSP00000346809	23.7
4437923	9606.ENSP00000303057	23.7
4438619	9606.ENSP00000310668	23.7
4444420	9606.ENSP00000363714	23.7
4437313	9606.ENSP00000296597	23.6
4443143	9606.ENSP00000357644	23.6
4436361	9606.ENSP00000280155	23.6
4447940	9606.ENSP00000396688	23.5
4438198	9606.ENSP00000306138	23.5
4439688	9606.ENSP00000324463	23.5
4448019	9606.ENSP00000398350	23.5
4433558	9606.ENSP00000232461	23.5
4449212	9606.ENSP00000422375	23.4
4448567	9606.ENSP00000410758	23.4
4438173	9606.ENSP00000305918	23.4
4447769	9606.ENSP00000392828	23.4
4448645	9606.ENSP00000412324	23.4
4448805	9606.ENSP00000415941	23.4
4438233	9606.ENSP00000306548	23.3
4450876	9606.ENSP00000468348	23.3
4446557	9606.ENSP00000379762	23.3
4442489	9606.ENSP00000354554	23.3
4451009	9606.ENSP00000471735	23.3
4433050	9606.ENSP00000218340	23.3
4443763	9606.ENSP00000360569	23.2
4440814	9606.ENSP00000337722	23.1
4445469	9606.ENSP00000370258	23.1
4444366	9606.ENSP00000363419	23.1
4440180	9606.ENSP00000330389	23.1
4437890	9606.ENSP00000302768	23.1
4448140	9606.ENSP00000400870	23.1
4450728	9606.ENSP00000464050	23.0
4434088	9606.ENSP00000249269	23.0
4444404	9606.ENSP00000363638	23.0
4450300	9606.ENSP00000450085	23.0
4442477	9606.ENSP00000354499	23.0
4446552	9606.ENSP00000379712	22.9
4439788	9606.ENSP00000325690	22.9
4446048	9606.ENSP00000376390	22.9
4433461	9606.ENSP00000229328	22.9
4441882	9606.ENSP00000349016	22.9
4439197	9606.ENSP00000318351	22.8
4445454	9606.ENSP00000370194	22.8
4434173	9606.ENSP00000251413	22.8
4437585	9606.ENSP00000299608	22.8
4441713	9606.ENSP00000347408	22.8
4447171	9606.ENSP00000384867	22.7
4450262	9606.ENSP00000448598	22.7
4440992	9606.ENSP00000339820	22.7
4442745	9606.ENSP00000355777	22.6
4443094	9606.ENSP00000357384	22.6
4437715	9606.ENSP00000301050	22.6
4451381	9606.ENSP00000479322	22.6
4435480	9606.ENSP00000264705	22.5
4448931	9606.ENSP00000417763	22.5
4443776	9606.ENSP00000360644	22.5
4440722	9606.ENSP00000336721	22.5
4441513	9606.ENSP00000345359	22.5
4446715	9606.ENSP00000380824	22.5
4439261	9606.ENSP00000319141	22.5
4440160	9606.ENSP00000330199	22.5
4446000	9606.ENSP00000376077	22.5
4451285	9606.ENSP00000478303	22.4
4448881	9606.ENSP00000417229	22.4
4436358	9606.ENSP00000280097	22.4
4449310	9606.ENSP00000424870	22.3
4444135	9606.ENSP00000362314	22.3
4450372	9606.ENSP00000451828	22.3
4434167	9606.ENSP00000251337	22.3
4435254	9606.ENSP00000263383	22.3
4440837	9606.ENSP00000337998	22.3
4442997	9606.ENSP00000356953	22.3
4435615	9606.ENSP00000265562	22.3
4446690	9606.ENSP00000380638	22.3
4445588	9606.ENSP00000371133	22.2
4433704	9606.ENSP00000238379	22.2
4444448	9606.ENSP00000363894	22.2
4447545	9606.ENSP00000388293	22.2
4444559	9606.ENSP00000364585	22.2
4450671	9606.ENSP00000462468	22.2
4447900	9606.ENSP00000395654	22.1
4435068	9606.ENSP00000262375	22.1
4451288	9606.ENSP00000478310	22.1
4441806	9606.ENSP00000348163	22.1
4443636	9606.ENSP00000359958	22.1
4450177	9606.ENSP00000445905	22.1
4434172	9606.ENSP00000251412	22.0
4436166	9606.ENSP00000274853	22.0
4434400	9606.ENSP00000254963	22.0
4433714	9606.ENSP00000238651	22.0
4442854	9606.ENSP00000356263	21.9
4443739	9606.ENSP00000360472	21.8
4435468	9606.ENSP00000264657	21.8
4435804	9606.ENSP00000268099	21.8
4436639	9606.ENSP00000285667	21.8
4435300	9606.ENSP00000263702	21.8
4444468	9606.ENSP00000364013	21.8
4447775	9606.ENSP00000393066	21.8
4433292	9606.ENSP00000223864	21.8
4440969	9606.ENSP00000339587	21.8
4440585	9606.ENSP00000334657	21.7
4436564	9606.ENSP00000284073	21.7
4436447	9606.ENSP00000281821	21.7
4435599	9606.ENSP00000265388	21.7
4444317	9606.ENSP00000363205	21.6
4434974	9606.ENSP00000261889	21.6
4438445	9606.ENSP00000308753	21.6
4448308	9606.ENSP00000404151	21.6
4446771	9606.ENSP00000381140	21.6
4440017	9606.ENSP00000328359	21.6
4445711	9606.ENSP00000372136	21.6
4445712	9606.ENSP00000372139	21.6
4437958	9606.ENSP00000303423	21.6
4440574	9606.ENSP00000334538	21.6
4444165	9606.ENSP00000362444	21.5
4445771	9606.ENSP00000373244	21.5
4435748	9606.ENSP00000267199	21.5
4442644	9606.ENSP00000355279	21.5
4434718	9606.ENSP00000259708	21.5
4432652	9606.ENSP00000075120	21.5
4432731	9606.ENSP00000179259	21.5
4448782	9606.ENSP00000415332	21.5
4436635	9606.ENSP00000285420	21.5
4443906	9606.ENSP00000361331	21.5
4436131	9606.ENSP00000274376	21.5
4436629	9606.ENSP00000285381	21.5
4449857	9606.ENSP00000438262	21.5
4447267	9606.ENSP00000385749	21.4
4443434	9606.ENSP00000358994	21.4
4433947	9606.ENSP00000245816	21.4
4433353	9606.ENSP00000226091	21.4
4432955	9606.ENSP00000216410	21.4
4433332	9606.ENSP00000225726	21.4
4450049	9606.ENSP00000442682	21.4
4444346	9606.ENSP00000363349	21.4
4449732	9606.ENSP00000435189	21.3
4449301	9606.ENSP00000424707	21.3
4450051	9606.ENSP00000442699	21.3
4448001	9606.ENSP00000397927	21.3
4447489	9606.ENSP00000387266	21.3
4450644	9606.ENSP00000461295	21.3
4433436	9606.ENSP00000228872	21.2
4446067	9606.ENSP00000376472	21.2
4434149	9606.ENSP00000251047	21.2
4442517	9606.ENSP00000354677	21.2
4445445	9606.ENSP00000370115	21.2
4444785	9606.ENSP00000366032	21.2
4440842	9606.ENSP00000338034	21.1
4438461	9606.ENSP00000308938	21.1
4439794	9606.ENSP00000325785	21.1
4439053	9606.ENSP00000316377	21.1
4450656	9606.ENSP00000461945	21.1
4436229	9606.ENSP00000276569	21.1
4445578	9606.ENSP00000371061	21.1
4450820	9606.ENSP00000466718	21.1
4447801	9606.ENSP00000393511	21.0
4432914	9606.ENSP00000216122	20.9
4435165	9606.ENSP00000262932	20.9
4434641	9606.ENSP00000258526	20.9
4439672	9606.ENSP00000324205	20.9
